adid,n_interests,custom
23849201708910189,3,0
23849171618570652,3,0
23849053681570774,7,0
23849184929490702,0,0
6274858712023,0,1
6271526102948,0,1
6262091589069,0,1
23848823691020195,0,1
23849378285460268,0,0
23849406661740714,0,0
23848997592720617,3,0
6240853161977,0,0
23849274278590550,0,0
23848435384920570,3,0
6260131059736,8,0
23849948958780173,0,0
23849224333320027,0,1
23848268741980523,0,0
6245306506176,0,1
6274308104030,0,0
6271714282111,0,0
23850048868130259,0,0
23849364467930413,0,0
6251625796932,3,0
23849636031940227,1,0
23849779339420615,1,0
23850347416560386,1,0
23849835919740591,0,0
23849456464720360,0,1
6272407298067,1,0
6252795010754,0,0
23849924710020053,0,1
6259163070925,0,0
23848956388700425,3,0
23848888863590289,0,0
23849609900770461,0,0
6245310717694,1,0
23849557414190683,1,0
6267465992327,0,0
23849052561010250,0,0
23848539504080044,4,0
6258297842868,11,0
6238069996281,0,0
6259487708102,3,0
23849733679350547,0,0
23848923905940443,0,1
23849150619780507,0,0
23848930629220161,0,0
23849502433830713,0,0
6245191570221,0,0
23848643283190556,0,0
23849700994160780,2,0
6289405712609,0,0
6259805296299,0,1
23849161709800763,0,0
23849398723290714,0,1
23849182236890218,0,0
23849135908640563,0,1
23849183511070534,0,0
23849263290670294,3,0
6258227464956,0,1
23848188116170713,0,0
23848816643910376,0,1
23848829748110571,0,0
23849149892650471,0,1
6289186924845,0,0
23849425759630563,0,0
23849210737960710,0,1
23849314667980680,0,1
23849667190510154,1,0
23849246105530354,0,0
23849940457930053,0,0
23848888520310506,1,0
23849413138020545,0,0
23849133876170499,0,1
6256495143908,0,1
6250884162503,0,1
23849882302650380,0,0
23848951917620494,5,0
23849249386450477,4,0
23849422564180528,1,0
23849885430460360,1,1
23849730390150020,0,0
6280002243801,0,0
23849578184530623,0,0
23848535653480348,0,1
23849102779850148,4,0
23849069386540091,0,0
23849615185120594,0,1
23848990423810292,0,1
23848135231680325,0,0
23849378595290250,0,1
23849167274620401,0,1
6257573448135,0,0
23850000609940299,1,0
23848611640870029,1,0
23848849911960373,0,0
23848666541180531,0,0
6258782061643,0,1
23850741403370491,0,1
6258116869042,0,0
23849358265990058,0,0
23849014520060273,0,0
23848847226070204,0,0
23849450624340563,0,1
6287046792416,0,1
6252754066554,1,0
23848832367110366,3,0
6261951737811,1,0
23849777205650259,0,0
6249064631976,0,0
23848895249860676,0,0
23849467616770471,0,0
6265771601901,0,0
23849652944900650,0,0
23849167261330401,0,0
6253331667289,0,0
6262674306444,0,0
23849043354060224,2,0
23849040160220409,0,1
23849573217770347,0,0
23849062320630788,0,0
23848888529220506,3,0
23849098181960296,2,0
23849221552890727,5,0
23849055612710213,0,0
23848965801010273,0,1
6264564004969,0,1
23849673008280340,0,0
23849222027050309,2,0
23849640701400391,0,1
23849348929020203,2,0
6275916602635,0,0
23849686685710320,0,1
23849241065520203,1,0
23849242255840753,0,1
23847290612250451,0,1
23849532403580041,0,1
23849550298080666,0,0
23849262095420567,0,0
23849755805020410,0,1
23849916859890705,0,0
23850003591490536,5,0
23849094898430612,1,0
6251419502268,0,0
6268179765867,0,1
23849334507770000,0,0
23849550464530695,0,1
6253761027536,0,1
23849287163450615,0,0
23849098872180756,0,1
23847989999120271,0,1
23849446680980360,0,1
23849503805510391,0,1
23849674495860558,0,1
23849223973200761,0,0
23849201973790377,1,0
23849519229520556,0,1
23849908644320259,3,0
6282784843251,0,1
23849136433470443,2,0
23848422430180140,0,0
23849063023440213,1,0
23849455653120348,0,0
23848867383980499,0,0
23849399491120565,0,1
6270535690317,0,0
23849787497620415,0,0
23849398870250757,0,0
23849092703110157,0,0
6256675832026,2,0
23849072335090516,0,0
23849201959350377,1,0
23849394913270713,0,1
23848999176310260,0,0
23849394290580525,0,0
23849542808520562,0,0
23849105560760353,0,0
6259671025099,0,0
23849840825140331,1,0
23848737136700328,6,0
23849092623220316,0,0
23849090181260224,4,0
23849296346750508,5,0
23850185456510396,0,0
6250511156576,0,0
23848427980920553,1,0
23849135921250563,0,1
23849336797840471,1,0
23849274498360653,0,1
23848609067550207,0,0
23848641919200704,0,0
6269740846910,23,1
6258301280136,0,0
23849833913810070,0,1
23849225157110161,4,0
23849355670510508,0,1
23849236798590231,0,0
23849118548810607,0,0
23849798240790031,5,0
23850507261630426,8,0
23849899835400070,2,0
6275817198193,0,1
23849220895600110,0,0
23849194629920503,0,1
23849103897700731,0,0
23849495080110413,0,0
6269961902878,8,0
6255886104358,2,0
23849065599760765,0,0
23848830935950497,4,0
23848995853340786,0,0
23850601326310734,2,0
6273624222921,0,0
23849645553300308,3,0
23849548737430713,0,1
6255083627602,0,0
23849265655220290,1,0
23849172187030131,1,0
6275817163193,0,1
6282853350851,0,0
23849026982810393,0,0
23850126341940459,0,0
23848708041610363,4,0
6276144209251,2,0
23849503649180478,11,0
23849086961650659,0,1
23848597989570016,0,1
23850134414140202,2,0
23849301826860720,0,0
6279041975765,0,0
6258090363541,0,1
6260973911672,0,0
23849082109060765,0,1
6276051165980,0,0
6281516086809,0,1
23846420546880571,0,0
6267523569661,0,0
6267041418749,3,0
23850761991360491,2,0
23848865476490380,0,0
23849121866170507,0,0
23849470280870703,0,1
23849423541040061,0,0
6266475499668,0,1
23849265749470703,0,0
6277424783201,1,0
23849297885920252,0,1
23849195567220279,0,0
23849424387490714,0,1
23849015484920054,0,1
23849472279560713,0,0
23848637630380016,0,1
6260023321545,0,1
23849245693730630,3,0
23849256630890720,0,0
23849439598870276,0,0
23848402728370425,2,0
23849367453900148,0,0
23848944897390470,3,0
6273864004474,0,1
23848113303060595,3,0
6286448565216,0,1
6281544540182,1,0
6236482718997,0,1
6258118744842,0,1
6258066353546,0,0
23849675478470767,0,0
6278583562486,0,1
23849916662310070,3,0
23849079633660201,0,0
23849167274610401,0,1
23849195565870279,0,0
23849610170050649,0,0
23849973532780337,0,1
23849113175650757,0,0
6259196715010,0,0
6261446768652,0,0
6265772545701,0,1
23849149248890409,0,0
23848973801190425,2,0
23849109007210670,0,0
23849676835880681,0,0
23849919081420672,0,1
23849364810370738,2,0
23849350756530005,3,0
23848959439460264,0,1
23848872439150561,0,0
6264297894025,1,0
23849098717560296,0,0
23849787496820415,0,0
23849493079810500,0,1
6261833457266,0,1
23849427659800757,0,0
23848965545030451,0,0
23849236779060231,0,0
23849074855190768,3,0
23849501199050323,0,0
23849557575300713,1,0
6266517952969,4,0
6280881751682,0,0
23849374805000583,0,0
23849101357640132,0,0
23849004441900544,0,0
23849496619680739,0,1
23849436597060210,0,1
6242035048377,1,0
23849464750380004,1,0
23849101850870242,9,0
23848922078940625,0,0
6291377417873,0,0
23849325563080758,2,0
23849125990860493,0,0
23849675480470767,0,0
23849715103610177,0,0
6260342235299,4,0
23849211780500346,1,0
23848692103470645,0,1
6240998838177,1,0
6271237713156,0,1
23849032140830462,0,0
23849626061260177,0,0
6247670388224,0,0
23849015788020424,1,0
6281152635196,0,0
23848495256740228,1,0
6262612218185,0,1
23849216639750375,0,1
23849934697790672,3,0
23848786617080486,0,0
23849145844480493,0,1
23849415040350714,0,0
6247726266515,0,0
23850140351330396,0,0
23849184418750069,0,0
23848954118090514,0,0
23850050604430259,1,0
6253428440316,0,0
23849186856880301,0,1
6278258886731,0,0
23849557949210413,0,0
23849061768260420,0,1
6265896460175,0,0
23848914826480506,0,1
23849219822700087,2,1
23848638520090144,6,0
6287046775216,0,1
6246196154152,6,0
23849578184900623,0,0
23849040581530081,0,0
23849618136880331,0,1
23849032297330473,6,0
23849173156450717,0,0
6263090535914,1,0
23848805633930026,0,0
23848070211810093,0,0
23849532122620513,2,0
23849371533350057,0,0
23849504789020782,2,0
6232723847050,2,0
23849466337740695,0,1
23849204659640334,0,1
23849511118380695,1,0
6280002050401,0,0
23849196381260657,0,1
6285492184353,0,0
23849666104270225,8,0
6268040437303,0,1
23849197033780373,2,0
23849153385710384,2,0
23849188495340368,0,1
23848796744620191,0,0
23849106992890363,0,0
23849480924490710,0,0
23848992581600283,0,0
6262016787387,0,0
23849502210890379,0,0
23843960493310226,0,0
6261386942767,6,0
23849137477450430,4,0
23849404321580114,0,0
23848672459320264,2,0
23850151973660342,0,0
23849503657870478,3,0
6260070806325,0,0
23849201978460377,0,0
23849110597310132,0,0
6279943850682,0,1
23850347417410386,1,0
6253971394438,0,0
6258124537042,0,0
23848536498370627,0,0
6251969449002,0,0
23848629035320422,0,0
23849218784250447,0,1
6265772270101,0,1
6260453618092,0,0
23847751650780622,0,0
23849424955050061,0,0
23846873199890414,0,0
6228821455489,8,0
23849604213010447,0,1
23848019874200691,0,1
23847807804700196,0,0
23848082246440713,0,0
23849281973440753,0,1
23849427660860757,0,0
23850018695290337,0,1
23848478877790710,1,0
23849488842910416,1,0
6285612372613,0,0
6250767580715,0,1
23849557147060674,0,0
23849196835590700,0,0
23849477565560525,0,0
23849861240430333,1,0
23848071229740179,0,1
23849286309120438,5,1
23849750921110666,7,0
23849399547180096,0,0
23850089257920337,6,0
23849234039680652,0,0
6290476641024,0,1
23849547788060050,0,0
23844237819510431,0,0
23849794982120065,0,1
23849037725860192,5,0
23849747455120504,0,1
23849074240800055,0,0
23849825584680663,0,1
23849203400530231,0,0
23849173238100669,0,0
23849461459670781,0,0
23850528896290338,0,0
23848222290460553,0,0
23849284184770118,0,0
6286501827050,0,1
23849615737410047,0,0
23849479366250024,0,0
23849182465170665,0,0
6266685238884,0,1
23849368426360114,0,1
23848990944870442,2,0
23848770034450317,0,1
23849119711070763,1,0
6279943227682,10,0
23850117715600743,0,0
23849270398000631,0,0
23848967120450434,0,0
23848781269350191,0,1
23848859388000724,0,0
23849043980030783,3,0
6258122062242,0,0
6267495708742,0,0
23849238988010659,0,0
6258377295545,0,0
23849862852150028,2,0
23849527736630458,2,0
23849170194440477,3,0
6280791120082,0,0
23849794827990578,0,0
23850078479310169,0,0
23849142195580371,0,0
23849322638680444,1,0
23849106408680467,0,0
23849197549190590,0,0
6271254891556,0,0
23848992713310653,1,0
23848994052910438,0,0
23849211801100398,0,0
23848333347380105,0,1
23849506147600488,0,1
23849301580580659,0,1
23849360755590643,0,0
23849475002430551,3,0
23849779349970065,0,0
6299139649723,0,1
23849364695320303,0,0
23848751936170068,0,0
23849060576610288,0,0
23848849429020425,0,1
6269950632463,0,1
23849431483180175,0,1
23848030472260654,0,0
23848503751690581,0,1
23849600686450154,0,1
23848700091700693,0,0
23848813563650506,0,1
6269914457356,0,1
23849040088540626,0,1
6254454394093,0,1
6253064647162,0,1
23849485439300189,0,0
23849618821050706,0,0
23848927896500283,0,1
23849438052750061,0,1
23849487961370309,1,0
23849533392200548,0,0
23849033252530476,0,0
23848864936330673,0,1
23849747104730078,0,1
6279855762657,0,1
23849609899710461,0,0
6258118111042,0,1
23849213820100098,0,0
23849493166320712,0,0
23848993311970732,0,0
23849460396460276,0,1
23849510278210534,1,0
6263042147054,0,1
23849019749590395,0,1
23849629135250651,3,0
6290203466464,0,1
23849530800970227,0,1
23849442992720471,0,0
23849061768400420,0,1
6251064934044,0,1
6253064790962,0,1
6246806578498,0,0
23846728444610520,0,1
23848568071820475,0,1
23849672220750244,0,0
6226463656279,0,0
23849597732580405,0,0
6248936063176,1,0
23849364625450370,0,1
23848913296600626,0,1
6257815836826,0,1
23849109414230314,0,0
23849203408850231,0,0
23849455663710348,0,0
23848723044560407,0,0
6257332891746,0,0
23848730456800273,0,0
23849450202250276,0,0
23850011965100505,0,0
23849153468350657,0,0
23849797745920089,0,1
6251561370958,0,0
23849280048040305,0,0
23849337203090721,1,0
23848765773970046,0,1
23849109009760670,0,0
23848871761200572,0,0
23849259422840675,0,0
6258116484042,0,1
23848612033050387,0,0
6279055301706,0,0
23849779430560579,0,0
6249699671176,0,1
23849069125180203,0,0
23849336674400378,1,0
6261625724781,0,0
6230507347171,0,1
23848825721060239,0,1
23849908643550259,2,0
23848814842090224,0,0
23848960024580059,0,0
23848930910130489,2,1
23849109008460670,0,0
23848973799720425,2,0
6256496891708,0,0
6262922294712,0,0
23848957429070211,0,0
23848777002470134,0,0
23848937458560211,0,0
23849213584240357,0,1
23849127813130607,0,0
23849018576060685,0,0
23849019747310395,0,0
6265011790347,0,1
23849413254260453,0,0
6252173028822,0,0
6268947987703,0,0
23849158017700232,0,0
23849415400460714,0,1
23849676095850405,6,0
23848067603380507,0,1
6272204654172,0,0
23849309164670017,2,0
23844943819500227,0,0
23849715103600177,0,0
6285146762430,0,0
23848770425440264,0,1
23848785545050319,0,0
23849194782810377,0,0
6263982500772,1,0
23848557890540152,0,1
6259538177902,0,0
23849196205550336,0,1
23849557491280545,0,0
23849240830640278,0,1
6290889619620,0,0
6251783371771,3,0
23848583280480010,0,1
23849350030600656,2,0
23848543948330062,0,1
6258122601842,2,1
6255037226836,1,0
23849087099110566,0,1
23849836154920070,0,0
6235445981798,0,1
6299254895923,0,0
6274276676731,0,1
6289405712409,0,0
6258121833442,0,1
23849431922520294,3,0
23849932273010290,0,0
23849378047730290,0,1
6273350183386,0,0
6263039684775,5,0
6253015573354,1,0
23848873271270583,0,1
23849469137000609,1,0
6250448669675,0,0
23848686123450685,1,0
6239975239197,0,1
23849281974010753,0,1
6271841116690,0,1
23848961399970319,0,0
23849090980880235,6,0
23849117338260251,0,0
23849666101610225,0,1
23849158125670232,0,0
6266457873501,0,0
23849053814310228,0,0
23849716670520053,0,0
23849167256230401,0,1
6278006660097,0,1
23848480422300191,0,1
6271918899661,0,0
23848980925920009,2,0
23847917159860231,1,0
6266523899884,4,0
23849746019930020,0,0
23849171786580519,4,1
23848973800870425,2,0
23849578183930623,0,0
23849542893740359,0,0
23849217755810711,1,0
23848847491060345,1,0
6239865794054,0,1
23849132485720517,0,0
23849060849140562,0,1
23849440198830714,3,0
23849595007200230,0,1
23849921622500331,0,0
23848930348630013,0,1
23848646549640604,0,0
23848931420300401,1,0
23849538341110015,0,0
23848803066960604,3,0
23849441830520782,0,1
23849274749100084,0,0
6260747669145,0,1
23849890706170628,0,1
6256980751000,1,1
23848385410840589,0,0
23848833731630330,0,0
23848862268520255,1,0
23849159365070496,0,0
6258312323536,0,0
6254319813330,4,0
23848743052720684,0,0
23848942324480074,0,0
6262713201844,0,0
23849831884070129,3,0
6258271706735,0,0
23848719426070709,0,1
23849181641680566,0,0
23849196810330339,0,1
23849262089560567,0,0
23849239730370424,2,0
23849171992210009,2,0
6252313092916,0,1
23849416130130115,0,0
23848924598790621,0,1
23849021183230184,0,0
23849821650640078,0,1
23849495569570340,0,0
23849477511180563,0,1
6260453147272,0,0
23849953826240453,0,1
23849474223730650,0,0
23848956168400701,2,0
23849424784900174,0,0
23847044988240679,0,0
23849012310520494,0,1
23849123887380101,1,0
23849242496320027,0,0
6262829762984,0,0
6268555114015,0,0
6258460702936,0,1
23849312843050444,0,0
23849145844850493,0,1
23849264034780542,0,1
23849155630230774,2,0
23848769268570139,0,0
23848834328570352,0,1
23848677816470269,0,1
23849282521360727,2,0
23849626871170558,0,0
6259744595967,0,0
23850089076860743,0,1
23849024458890019,0,1
23849525664880210,0,0
6259295268745,0,1
23849136538020034,0,1
23849178676850235,0,1
23849118334440419,0,0
23849438817430563,3,0
6272321345344,0,0
23849919152170666,0,0
23849239224750278,0,0
6266446657960,0,0
23849765701470262,0,0
6277730763486,0,1
23849468945840497,0,0
23849427697790210,0,1
23849641438120150,0,0
23849145620490224,1,0
23849488893900016,4,0
6266159795170,0,0
23848828244690780,0,0
23848795453450492,0,0
6265801157975,0,1
23849071792010440,2,0
23849092703970157,0,0
6278537438857,0,1
23848956131520701,5,0
23849227262190112,5,0
6270468795764,0,0
23848388911330195,0,1
6280881772482,0,0
23849879108450672,0,0
23849015436730633,0,1
23849212266380762,0,0
6262698003204,0,0
23848887982440184,0,0
23849168230080475,0,1
23849781945780615,2,0
23849098283810572,1,0
23849273956970659,0,1
6305423684013,0,1
23849168229890475,0,1
23849130800090132,1,0
23848848692310691,0,1
6271017836361,0,0
23849732039140749,0,0
23848964029800273,3,0
23848961782820514,0,0
23848492558140711,0,1
23849269492470348,0,1
23848804831870677,2,0
23849175109450565,0,1
23849160421830335,0,0
23849087471020751,4,0
6251583208979,0,1
23849233994220739,0,1
23849244351840650,0,0
23849123582870289,0,1
23849427658780757,0,0
23849737153490579,8,0
23849073801630073,1,0
23849871357850591,0,1
23849385805100452,0,0
23849314587120294,7,0
23848859390450724,0,1
23849188393730308,2,0
6262674346244,0,1
23849282204840277,0,1
23849753647510703,0,0
23848503560930128,0,1
6242814886105,1,0
23849101779550242,9,0
23848071215930179,0,1
6289304842409,0,0
6257687974769,0,0
23848819813660156,0,0
23848788869060618,2,0
23849016897450171,0,0
6265901342975,1,0
23848006246180745,6,0
6262942956825,0,0
23849438139290061,8,1
23849557489710545,0,0
23848928594700655,2,0
23849707923450504,6,0
23849197196340369,3,0
6268888824949,2,0
23849466345720181,1,0
23848443864510575,1,0
6266849902896,17,0
23849120799440162,1,0
6249929297154,7,1
6245206628094,0,0
23849167305950401,6,0
23850717724320287,0,0
6282752576851,0,0
6258308049826,2,0
23849345569330254,1,0
23849923847380666,0,1
23847512445150404,2,0
6271918801461,5,0
23849467336530348,0,0
23849090182560750,0,1
6267391891124,14,0
23849042976900393,0,0
6261904103615,0,0
23848712141940711,0,0
23848880294020638,0,0
23849069333830203,3,0
23849412912510061,0,0
6261958844436,0,1
6276796837519,0,1
23849363731130500,4,0
23848789595680195,0,1
23849207925130245,0,0
23849523474160129,0,0
6268268994517,0,0
23849184011660009,1,0
6280820862853,0,1
23849430523880024,1,0
6286730386024,0,1
23849454960130551,6,0
23849213645330279,0,0
23848654033070552,2,0
23850260812000133,0,0
23849581345930472,0,0
23848725050390598,6,0
23849923849270666,0,1
23849530729950359,2,0
6250858033449,0,0
23849149814000141,1,1
23849127927720565,0,1
23849653561310623,0,1
23849163423030088,0,0
23848073119250195,0,1
6255584175052,5,0
6280863078082,0,0
23849194910130616,0,0
6260554710254,19,1
23849417127160656,8,0
23849417997190563,0,1
23848695604900094,0,0
