relevance,scam_dislike,other_dislike,general_like,general_dislike,sensitive,prohibited,harmful,clickbait,benign,code_other,pid
3,0,0,1,0,0,0,0,0,0,1,100538
3,0,0,1,0,0,0,0,1,0,0,504234
1,0,1,0,1,0,1,0,1,0,0,504234
1,0,1,0,1,0,1,0,1,0,0,100538
3,0,0,1,0,0,0,0,0,0,1,504234
2,0,1,0,1,0,0,0,0,0,1,504234
3,0,0,1,0,0,0,0,1,0,0,100538
1,0,1,0,1,0,0,0,0,0,1,100538
1,0,1,0,1,0,1,1,1,0,0,100538
2,0,1,0,1,0,0,1,0,0,0,100538
1,0,1,0,1,0,0,0,1,0,0,100538
1,0,1,0,1,0,0,0,0,0,1,100538
2,0,1,0,1,0,0,0,0,1,0,100538
3,0,0,1,0,0,0,0,0,1,0,100538
2,0,1,0,1,1,0,0,0,0,0,100538
4,0,0,1,0,0,1,0,1,0,0,100538
3,0,0,1,0,0,0,0,0,1,0,100538
3,0,0,1,0,0,0,0,0,1,0,504234
1,0,1,0,1,0,0,0,0,0,1,100538
4,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
2,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
2,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
4,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
4,1,1,0,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
1,0,0,1,1,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
2,1,1,0,1,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
4,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
4,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
5,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
4,0,0,1,0,0,0,0,0,1,0,6112cec057db665aefdd7a85
4,1,1,0,1,0,0,0,0,1,0,6112cec057db665aefdd7a85
2,1,0,0,1,0,0,0,0,0,1,5f8f46ff0b55a11953d90aa5
2,1,0,0,1,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
4,0,0,1,0,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
5,0,0,1,0,0,0,0,0,0,1,5f8f46ff0b55a11953d90aa5
2,1,1,0,1,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
4,0,0,1,0,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
2,0,1,0,1,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
2,0,0,1,1,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
4,0,0,1,0,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
5,0,0,1,0,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
5,0,0,1,0,0,0,0,0,0,1,5f8f46ff0b55a11953d90aa5
3,1,0,0,1,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
4,0,1,0,1,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
3,0,0,1,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
4,0,1,0,1,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
5,0,0,1,0,0,0,0,0,0,1,5f8f46ff0b55a11953d90aa5
5,0,0,1,0,0,0,0,0,0,1,5f8f46ff0b55a11953d90aa5
4,0,0,1,0,0,0,0,0,0,1,5f8f46ff0b55a11953d90aa5
2,0,0,1,0,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
4,0,0,1,0,0,0,0,1,0,0,5f8f46ff0b55a11953d90aa5
3,0,0,1,0,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
4,0,0,1,0,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
2,1,0,0,1,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
4,0,0,1,1,0,0,0,0,1,0,5f8f46ff0b55a11953d90aa5
4,0,1,0,0,0,0,0,0,1,0,516706
2,1,0,0,1,0,0,0,1,0,0,516706
2,1,0,0,1,0,0,0,0,1,0,516706
2,0,1,0,0,0,0,0,0,1,0,516706
2,1,0,0,1,0,0,0,0,1,0,516706
4,1,1,0,0,0,0,0,0,0,1,516706
4,0,0,1,0,0,0,0,0,1,0,516706
3,1,1,0,0,0,0,0,0,1,0,516706
2,1,0,0,0,0,0,0,0,1,0,516706
1,0,1,0,1,0,0,0,0,1,0,516706
2,1,1,0,1,0,0,0,0,0,1,516706
2,1,1,0,1,0,0,0,0,0,1,516706
2,1,0,0,0,0,0,0,0,0,1,516706
3,1,0,0,0,0,0,0,0,1,0,516706
2,1,0,0,0,0,0,0,0,0,1,516706
1,0,1,0,1,0,0,0,0,0,1,516706
2,0,1,0,1,0,0,0,0,0,1,516706
4,1,0,0,0,0,0,0,0,0,1,5a349be43e523d000194399e
1,0,1,0,1,0,0,0,0,0,1,516706
1,0,1,0,0,0,0,0,0,0,1,5a349be43e523d000194399e
4,0,1,0,0,0,0,0,0,0,1,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,0,1,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,0,1,5a349be43e523d000194399e
2,0,0,1,0,0,0,0,0,0,1,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,1,0,5a349be43e523d000194399e
3,0,0,1,0,0,0,0,0,0,1,5a349be43e523d000194399e
2,0,1,0,0,0,0,0,0,0,1,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,1,0,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,1,0,5a349be43e523d000194399e
4,0,0,1,0,0,0,0,0,0,1,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,1,0,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,1,0,140023
2,1,1,0,1,0,0,0,1,0,0,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,1,0,5a349be43e523d000194399e
4,0,0,1,0,0,1,0,1,0,0,5a349be43e523d000194399e
4,1,0,0,0,0,0,0,0,0,1,5a349be43e523d000194399e
3,0,1,0,0,0,0,0,0,0,1,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,0,1,5a349be43e523d000194399e
5,0,0,1,0,1,0,0,0,0,0,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,1,0,5a349be43e523d000194399e
1,0,1,0,0,0,0,0,0,1,0,5a349be43e523d000194399e
4,0,0,1,0,0,1,0,0,0,0,5a349be43e523d000194399e
2,0,0,1,0,0,0,0,0,0,1,5a349be43e523d000194399e
5,0,0,1,0,0,0,0,0,1,0,628608
1,1,1,0,1,0,0,0,0,1,0,363198
1,0,0,1,0,0,0,0,0,0,1,363198
1,1,1,0,1,0,0,0,0,1,0,363198
3,0,0,1,0,0,0,0,0,1,0,363198
4,0,0,1,0,0,0,0,0,0,1,363198
1,1,1,0,1,0,0,0,0,0,1,363198
2,0,0,1,0,0,0,0,0,0,1,363198
2,0,0,1,0,0,0,0,0,0,1,363198
1,1,0,0,1,0,0,0,0,0,1,363198
4,0,0,1,0,0,0,0,0,0,1,363198
2,0,0,1,0,0,0,0,0,0,1,363198
3,0,0,1,0,0,0,0,0,0,1,363198
2,0,1,0,1,0,0,0,0,0,1,516706
1,1,0,0,0,0,0,0,0,1,0,363198
1,1,0,0,1,0,0,1,0,0,0,363198
1,0,0,1,0,0,1,0,0,0,0,363198
3,0,0,1,0,0,0,0,0,1,0,363198
1,0,0,1,0,0,0,0,0,0,1,363198
1,1,0,0,1,0,0,0,0,0,1,363198
1,0,1,0,1,0,0,0,0,1,0,276221
1,1,1,0,1,0,0,0,0,0,1,276221
3,0,0,1,0,0,0,0,0,0,1,276221
4,1,0,0,0,0,0,0,0,0,1,276221
2,0,0,1,0,0,0,0,0,0,1,276221
1,0,1,1,1,0,0,0,0,0,1,131788
5,0,0,1,0,0,0,0,0,0,1,932389
5,0,0,1,0,0,0,0,0,0,1,147763
5,0,0,1,0,0,0,0,0,0,1,147763
5,0,0,1,0,0,0,0,0,0,1,192670
1,1,1,0,1,0,0,0,0,1,0,276221
3,0,1,0,0,0,0,0,0,0,1,557046
4,0,0,1,0,0,0,0,1,0,0,557046
1,1,0,0,1,1,0,0,1,0,0,557046
4,0,0,1,0,0,0,0,0,1,0,557046
1,0,0,1,1,0,0,0,0,1,0,557046
1,0,1,0,1,0,0,1,1,0,0,557046
3,0,1,1,1,0,0,0,0,1,0,557046
1,0,1,0,1,0,0,0,0,0,1,557046
3,0,0,1,1,0,0,0,0,0,1,557046
4,0,0,1,0,0,0,0,1,0,0,557046
2,0,1,0,1,0,0,0,0,0,1,557046
2,0,1,0,1,0,0,0,0,0,1,557046
2,0,0,1,0,0,0,0,0,0,1,5c4af67cdccaa800016b3192
2,0,0,1,1,0,0,0,0,0,1,557046
1,0,1,0,0,0,0,1,1,0,0,557046
2,0,1,0,1,0,0,0,0,0,1,557046
2,0,1,0,0,0,0,0,0,0,1,557046
1,1,0,0,1,0,0,0,0,0,1,557046
3,0,1,0,1,0,0,0,0,1,0,557046
4,0,0,1,0,0,0,0,0,0,1,557046
1,1,0,0,1,0,0,0,0,0,1,557046
1,0,1,0,1,0,0,0,0,0,1,557046
1,1,0,0,1,0,0,1,1,0,0,557046
2,0,1,0,0,0,0,0,0,1,0,557046
1,0,1,0,1,0,0,0,0,1,0,557046
4,0,0,1,0,0,0,0,0,1,0,105905
2,0,0,1,0,0,0,0,0,0,1,105905
5,0,0,1,0,0,0,0,1,0,0,105905
4,0,0,1,0,0,0,1,0,0,0,105905
5,0,0,1,0,0,0,0,0,0,1,105905
5,0,0,1,0,0,0,0,0,1,0,105905
4,0,0,1,0,0,0,0,0,1,0,105905
5,0,0,1,0,0,0,0,0,1,0,105905
5,0,0,1,0,0,0,0,0,1,0,105905
4,0,0,1,0,0,0,0,0,0,1,105905
2,1,0,0,1,0,0,0,0,0,1,105905
1,0,1,0,1,0,0,0,0,1,0,105905
2,0,0,1,0,0,0,0,0,0,1,105905
4,0,0,1,0,0,0,0,0,0,1,105905
5,0,0,1,0,0,0,0,0,0,1,105905
4,0,0,1,0,0,0,0,0,1,0,105905
1,0,0,1,1,0,0,0,0,1,0,597658
1,0,1,0,1,0,0,0,0,1,0,578273
5,0,0,1,0,0,0,0,0,1,0,105905
5,0,0,1,0,0,0,0,0,0,1,105905
4,0,0,1,0,0,0,0,0,1,0,105905
5,0,0,1,0,0,0,0,1,0,0,105905
4,0,0,1,0,0,0,0,0,1,0,105905
3,0,0,1,0,0,0,0,0,1,0,5f565c9592080106c6b4d467
2,0,0,1,0,0,0,0,0,0,1,105905
3,0,0,1,0,0,0,0,0,1,0,105905
2,0,1,0,0,0,0,0,0,1,0,105905
3,1,0,0,1,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
3,1,0,0,1,0,0,0,0,1,0,5bb31a1018b6bb0001bbb0da
3,0,1,0,1,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
4,0,0,1,0,1,0,0,0,0,0,5bb31a1018b6bb0001bbb0da
3,1,0,0,1,0,0,0,1,0,0,5bb31a1018b6bb0001bbb0da
3,0,0,1,0,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
3,0,1,0,1,0,0,0,1,0,0,5bb31a1018b6bb0001bbb0da
3,1,1,0,1,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
3,1,1,0,1,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
3,0,1,0,0,0,0,0,0,1,0,5bb31a1018b6bb0001bbb0da
3,1,0,0,1,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
2,1,0,0,1,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
4,1,0,0,1,0,0,0,0,1,0,5bb31a1018b6bb0001bbb0da
3,0,0,1,0,0,1,0,1,0,0,5bb31a1018b6bb0001bbb0da
3,1,0,0,1,0,0,0,0,1,0,5bb31a1018b6bb0001bbb0da
3,1,0,0,1,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
4,0,0,1,0,0,0,0,0,1,0,5bb31a1018b6bb0001bbb0da
2,1,0,0,1,1,0,0,0,0,0,5bb31a1018b6bb0001bbb0da
5,0,0,1,0,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
3,1,0,0,1,0,0,0,0,1,0,5bb31a1018b6bb0001bbb0da
3,1,0,0,1,0,0,0,0,1,0,5bb31a1018b6bb0001bbb0da
3,1,1,0,1,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
3,0,0,1,0,0,1,0,1,1,0,5bb31a1018b6bb0001bbb0da
4,0,0,1,0,0,0,0,0,0,1,5bb31a1018b6bb0001bbb0da
3,0,1,0,1,0,0,0,0,1,0,5bb31a1018b6bb0001bbb0da
3,0,1,0,1,0,0,0,1,0,0,131788
5,1,0,0,0,1,0,0,0,0,0,131788
3,0,1,0,1,0,0,0,1,0,0,131788
3,0,0,1,1,0,0,0,1,0,0,112193
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
1,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
1,0,0,1,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,0,1,5c4af67cdccaa800016b3192
5,0,0,1,0,0,0,0,0,1,0,5c4af67cdccaa800016b3192
4,0,0,1,0,0,0,1,1,0,0,5c4af67cdccaa800016b3192
4,0,0,1,0,0,0,0,0,1,0,5c4af67cdccaa800016b3192
2,1,0,0,1,0,0,0,0,0,1,5c4af67cdccaa800016b3192
5,0,0,1,0,0,0,0,0,1,0,5c4af67cdccaa800016b3192
5,0,0,1,0,0,0,0,0,0,1,5c4af67cdccaa800016b3192
5,0,0,1,0,0,0,0,0,0,1,5c4af67cdccaa800016b3192
5,0,0,1,0,0,0,0,0,0,1,5c4af67cdccaa800016b3192
3,1,0,0,0,0,0,0,1,0,0,5c4af67cdccaa800016b3192
1,0,1,0,1,0,0,1,0,0,0,5c4af67cdccaa800016b3192
4,0,1,0,0,0,0,0,0,0,1,5c4af67cdccaa800016b3192
1,0,1,0,1,0,0,0,0,0,1,5c4af67cdccaa800016b3192
5,0,0,1,0,0,0,0,0,0,1,5c4af67cdccaa800016b3192
4,0,0,1,0,0,0,0,0,0,1,603e370c5ed1c2db2c3bde24
2,0,1,0,1,0,0,0,0,0,1,603e370c5ed1c2db2c3bde24
3,1,1,0,1,0,0,0,0,0,1,411951
4,0,0,1,0,0,0,0,0,0,1,561307
2,0,1,0,1,0,0,0,0,0,1,603e370c5ed1c2db2c3bde24
2,1,0,0,1,1,0,0,0,0,0,603e370c5ed1c2db2c3bde24
4,0,0,1,0,0,0,0,0,0,1,603e370c5ed1c2db2c3bde24
4,0,0,1,0,0,0,0,1,0,0,603e370c5ed1c2db2c3bde24
4,0,0,1,0,0,0,0,0,0,1,603e370c5ed1c2db2c3bde24
2,0,1,0,1,0,0,0,0,1,0,603e370c5ed1c2db2c3bde24
4,0,0,1,0,0,0,0,0,0,1,603e370c5ed1c2db2c3bde24
5,0,0,1,0,0,0,0,0,1,0,603e370c5ed1c2db2c3bde24
4,0,0,1,0,0,0,0,0,1,0,603e370c5ed1c2db2c3bde24
3,0,0,1,0,0,0,0,0,1,0,603e370c5ed1c2db2c3bde24
2,0,1,0,0,0,0,0,0,1,0,6107ae1b4c627841741dd5e8
4,0,0,1,0,0,0,0,0,1,0,603e370c5ed1c2db2c3bde24
4,0,0,1,0,1,0,0,0,0,0,603e370c5ed1c2db2c3bde24
5,0,0,1,0,1,0,0,0,0,0,673911
1,0,1,0,1,0,0,0,0,0,1,603e370c5ed1c2db2c3bde24
5,0,0,1,0,0,0,0,0,1,0,603e370c5ed1c2db2c3bde24
3,0,0,1,0,0,0,0,0,1,0,603e370c5ed1c2db2c3bde24
4,0,0,1,0,1,0,0,0,0,0,603e370c5ed1c2db2c3bde24
3,0,0,1,0,0,0,0,0,0,1,603e370c5ed1c2db2c3bde24
4,0,0,1,0,0,0,0,0,1,0,603e370c5ed1c2db2c3bde24
4,0,0,1,0,0,0,0,0,1,0,5dd40277e08a363e4e006384
5,0,0,1,0,0,0,0,0,1,0,603e370c5ed1c2db2c3bde24
4,0,0,1,0,0,0,0,0,1,0,603e370c5ed1c2db2c3bde24
3,0,0,1,0,0,0,0,0,0,1,603e370c5ed1c2db2c3bde24
2,0,0,1,0,0,0,0,0,1,0,5f565c9592080106c6b4d467
2,1,0,0,1,0,0,0,0,1,0,5f565c9592080106c6b4d467
3,0,0,1,0,0,0,0,0,0,1,5f565c9592080106c6b4d467
3,0,0,1,0,0,0,0,0,1,0,5f565c9592080106c6b4d467
4,0,0,1,0,0,0,0,0,1,0,5f565c9592080106c6b4d467
2,0,1,0,0,0,0,0,0,1,0,5f565c9592080106c6b4d467
2,0,1,0,0,0,0,0,0,1,0,5f565c9592080106c6b4d467
2,0,1,0,1,0,0,0,0,0,1,5f565c9592080106c6b4d467
2,0,1,0,1,0,0,0,0,1,0,5f565c9592080106c6b4d467
3,0,0,1,0,0,0,1,0,0,0,5f565c9592080106c6b4d467
3,1,0,0,1,0,0,0,0,1,0,5f565c9592080106c6b4d467
3,0,0,1,1,0,0,0,0,1,0,5f565c9592080106c6b4d467
3,1,0,0,1,0,1,0,1,0,0,5f565c9592080106c6b4d467
4,0,0,1,0,0,0,0,0,1,0,5f565c9592080106c6b4d467
3,0,0,1,0,0,0,0,0,1,0,5f565c9592080106c6b4d467
1,0,1,0,1,0,0,0,0,1,0,5f565c9592080106c6b4d467
3,0,1,0,0,0,0,0,0,1,0,5f565c9592080106c6b4d467
4,0,0,1,0,0,0,1,0,0,0,5f969b802a498b000aab2571
1,0,1,0,1,0,0,0,0,1,0,5f969b802a498b000aab2571
4,0,0,1,0,0,0,0,0,1,0,5f969b802a498b000aab2571
4,0,0,1,0,0,0,0,0,1,0,5f969b802a498b000aab2571
4,0,0,1,0,0,0,0,0,1,0,5f969b802a498b000aab2571
4,0,0,1,0,0,0,0,0,0,1,5f969b802a498b000aab2571
1,1,0,0,1,0,0,0,0,0,1,5f969b802a498b000aab2571
4,0,0,1,0,0,0,0,0,1,0,5f969b802a498b000aab2571
4,0,0,1,0,0,0,0,0,0,1,5f969b802a498b000aab2571
4,0,0,1,0,0,0,0,0,1,0,5f969b802a498b000aab2571
4,0,0,1,0,0,0,0,0,0,1,5f969b802a498b000aab2571
4,0,0,1,0,0,0,0,0,0,1,5f969b802a498b000aab2571
2,1,0,0,1,0,0,0,0,0,1,5f969b802a498b000aab2571
3,1,0,0,1,0,0,0,0,1,0,5f969b802a498b000aab2571
3,0,1,0,0,0,0,0,0,1,0,139835
3,0,1,0,0,0,0,0,0,0,1,139835
4,0,1,0,0,0,0,0,0,0,1,139835
5,0,0,1,0,0,0,0,0,0,1,139835
2,0,0,1,0,0,0,0,0,0,1,139835
3,0,1,0,1,0,0,0,0,0,1,139835
5,0,1,0,0,0,0,0,0,0,1,139835
3,0,1,0,0,0,0,0,0,0,1,139835
1,0,1,0,1,0,0,0,0,0,1,139835
4,1,0,0,0,0,0,0,0,0,1,139835
5,0,0,1,0,0,0,0,0,0,1,139835
1,1,1,0,1,0,0,0,0,0,1,139835
3,0,0,1,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
1,1,1,0,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
2,0,0,1,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
3,0,0,1,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
4,0,0,1,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
2,0,1,0,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
3,0,1,0,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
3,0,0,1,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
4,0,0,1,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
3,0,0,1,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
3,0,0,1,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
2,0,0,1,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
4,0,0,1,0,1,0,0,0,0,0,5ee256134d95f435aa78964e
4,0,0,1,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
4,0,0,1,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
4,1,1,0,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
1,0,0,1,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
2,0,0,1,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
4,0,1,0,0,0,0,0,0,0,1,60a69e84d2f871b61d608e89
5,0,0,1,0,0,0,0,0,0,1,400285
2,0,1,0,0,0,0,0,0,0,1,805102
2,0,0,1,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
5,0,0,1,0,0,0,0,0,1,0,5ee256134d95f435aa78964e
2,0,0,1,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
4,0,0,1,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
3,0,0,1,0,0,0,0,0,0,1,5ee256134d95f435aa78964e
1,0,0,1,0,1,0,0,0,0,0,5ee256134d95f435aa78964e
2,0,0,1,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,1,0,0,1,0,0,0,0,0,1,61623ea92118b60ca97113c7
3,0,0,1,1,0,0,0,0,0,1,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,1,0,0,1,0,0,0,0,0,1,61623ea92118b60ca97113c7
3,1,1,0,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,0,1,61623ea92118b60ca97113c7
1,1,1,0,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
2,1,0,0,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
1,1,0,0,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
3,0,0,1,1,0,0,0,0,0,1,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,1,0,0,1,0,0,0,0,0,1,61623ea92118b60ca97113c7
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
3,0,0,1,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,584349
1,1,0,0,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
5,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
3,0,0,1,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,1,0,0,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,1,0,0,1,0,0,0,0,0,1,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
2,1,0,0,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,1,0,0,1,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,61623ea92118b60ca97113c7
4,0,0,1,0,0,0,0,0,1,0,411951
2,0,1,0,1,0,0,0,0,1,0,470998
3,0,0,1,1,0,0,1,0,0,0,411951
3,0,1,0,1,0,0,0,0,1,0,411951
2,1,1,0,1,0,0,0,0,1,0,411951
3,1,0,0,0,0,0,0,0,1,0,112193
5,0,0,1,0,0,0,0,0,1,0,470998
4,0,0,1,0,0,0,0,0,1,0,140023
2,0,1,0,1,0,0,0,0,1,0,516706
3,0,0,1,1,0,0,0,0,1,0,411951
5,0,0,1,0,0,0,0,0,1,0,411951
1,0,1,0,1,0,0,0,0,1,0,411951
5,0,0,1,0,0,0,0,0,0,1,411951
1,0,1,0,1,0,0,0,0,1,0,411951
5,0,0,1,0,0,0,0,0,1,0,411951
2,0,0,1,1,0,0,0,0,0,1,411951
2,0,0,1,0,0,0,0,0,0,1,411951
1,1,1,0,1,0,0,0,1,0,0,411951
1,0,1,0,1,0,0,0,0,0,1,411951
4,0,0,1,0,0,0,0,0,0,1,597658
5,0,0,1,0,0,0,0,0,0,1,889469
2,1,1,0,1,0,0,0,0,0,1,516706
2,0,0,1,0,0,0,0,0,0,1,411951
2,0,0,1,1,0,0,0,0,0,1,411951
5,0,0,1,0,0,0,0,0,1,0,411951
1,1,1,0,1,0,0,0,0,1,0,363198
2,0,1,0,1,0,0,0,0,1,0,411951
5,0,0,1,0,0,0,0,0,1,0,400285
5,0,0,1,0,0,0,0,0,1,0,525028
4,0,1,0,1,0,0,0,0,0,1,411951
4,0,0,1,0,0,0,0,0,1,0,411951
4,0,0,1,0,0,0,0,0,1,0,411951
1,0,0,1,1,0,0,0,0,0,1,411951
2,0,0,1,0,0,0,0,0,0,1,411951
1,0,0,1,1,0,0,0,0,0,1,411951
1,0,1,0,1,0,0,0,0,0,1,411951
2,0,1,0,1,0,0,0,0,0,1,411951
3,1,0,0,1,0,0,0,0,0,1,805102
5,0,0,1,0,0,0,0,0,1,0,411951
4,0,0,1,0,0,0,0,0,1,0,411951
4,0,0,1,0,0,0,0,0,0,1,411951
3,0,0,1,0,0,0,0,0,1,0,411951
3,0,1,0,1,0,0,0,0,1,0,298154
2,0,1,0,1,0,0,0,0,1,0,825119
3,0,0,1,0,0,0,0,0,1,0,100538
2,0,1,0,1,0,0,0,0,0,1,298154
1,0,1,0,1,0,0,0,0,1,0,298154
3,0,0,1,0,0,0,0,0,1,0,298154
1,1,0,0,1,0,0,1,1,0,0,298154
2,0,1,0,1,0,0,0,1,0,0,298154
1,0,1,0,1,0,0,0,1,0,0,298154
1,0,1,0,1,0,0,0,0,0,1,298154
1,0,1,0,1,0,0,0,0,1,0,298154
1,0,1,0,1,0,0,0,0,1,0,825119
1,0,1,0,1,0,0,0,0,0,1,298154
3,0,0,1,0,0,0,0,0,1,0,298154
1,0,1,0,1,0,0,0,0,1,0,100538
