adid	codes
23849691254530353	Benign
23849768664670499	Benign
23849968210610268	Benign
23849822464670711	Benign
23849828358340441	Benign
23849828551440164	Opportunity
23849828709060164	Opportunity
23849828709250164	Opportunity
23850013284550060	Financial
23849699132810555	Benign
23850163386780656	Benign
23850207045430209	Benign
23849830060970253	Benign
23849838753680339	Opportunity
23849954925980277	Benign
23849954929190277	Benign
23850340484490293	Benign
23850345135520105	Benign
23849701699150249	Healthcare
23849724245260400	Benign
23849730523610406	Benign
23849730599680711	Healthcare
23849691681270409	Benign
23849692430190234	Clickbait
23849692669420073	Benign
23849693124650105	Clickbait
23849694522560476	Financial
23849696546740430	Benign
23849737955900691	Opportunity
23849697189430327	Benign
23849697689600465	Healthcare
23849698243410786	Opportunity
23849699916740327	Benign
23849718948750581	Opportunity
23849699972810143	Healthcare
23849701736640682	Healthcare
23849701744350682	Healthcare
23849701881990296	Benign
23849702408690621	Potentially Prohibited
23849702771570151	Benign
23849703495580048	Benign
23849741334930255	Financial
23849717513630376	Benign
23849717954710500	Benign
23849718414490669	Healthcare
23849699165260377	Healthcare
23849718733290761	Healthcare
23850374277060272	Benign
23850374672190272	Benign
23849722645510784	Benign
23849722994630566	Benign
23849723856160779	Benign
23849724765980289	Benign
23849725054720289	Benign
23849725055300289	Benign
23849725549400645	Benign
23849726160480586	Healthcare
23849726285270055	Opportunity
23849726323880073	Benign
23849727040650334	Healthcare
23849727163030292	Financial
23849727245110140	Benign
23849728690220334	Benign
23849729670300739	Benign
23849729673120739	Benign
23849730281820428	Clickbait
23849731112140428	Benign
23849731408240235	Benign
23849731503980045	Financial
23849731853690673	Benign
23849732232710296	Healthcare
23849732645440296	Benign
23849733048950343	Healthcare
23849735025850194	Benign
23849735066010363	Healthcare
23849735324080112	Benign
23849735464860648	Opportunity
23849735701050179	Benign
23849735726650179	Benign
23849735966210606	Healthcare
23849736488960164	Benign
23849737175100729	Healthcare
23849738450210200	Benign
23849738603770511	Clickbait
23849739483520502	Benign
23849739566090132	Benign
23849741367060642	Clickbait
23849741920940260	Benign
23849753571880739	Benign
23849742817840419	Potentially Prohibited
23849743391030371	Opportunity
23849743472030120	Benign
23849743601410546	Healthcare
23849744619360566	Clickbait
23849744806300701	Benign
23849744830850701	Benign
23849745565280517	Benign
23849745932700690	Benign
23849746771650206	Opportunity
23849747488610256	Healthcare
23849747614260285	Benign
23849761532780073	Benign
23849761577210434	Benign
23849761652450101	Opportunity
23849762211050009	Benign
23849705498730045	Clickbait
23849762449960171	Benign
23849721639460288	Benign
23849721832160606	Benign
23849767908080687	Benign
23849765116200561	Healthcare
23849765116350561	Healthcare
23849765157140325	Benign
23849765158870325	Benign
23849765937610132	Benign
23849764701870036	Benign
23849766048880314	Opportunity
23849766068210180	Benign
23849766179490314	Opportunity
23849766684160314	Benign
23849766805400688	Healthcare
23849767177200234	Benign
23849769172200733	Benign
23849769289440763	Healthcare
23849769724510093	Potentially Harmful
23849971700580635	Benign
23849748254000353	Benign
23849748642500088	Benign
23849748706040523	Benign
23849748879140765	Benign
23849957742240151	Benign
23849749352330118	Benign
23849749714400301	Benign
23849750753360523	Benign
23849751392520234	Clickbait
23849751609670419	Financial
23849751866650675	Benign
23849752464700140	Benign
23849752678190226	Benign
23849753699440634	Benign
23849764546410701	Healthcare
23849755853810094	Benign
23849757331890330	Benign
23849757779040240	Benign
23849758112000109	Benign
23849758794510161	Benign
23849759931150294	Benign
23849761311760073	Benign
23849761319740073	Benign
23849761335800073	Benign
23849781255910194	Benign
23849761340020073	Benign
23849761342750073	Benign
23849772298410502	Benign
23849788773600581	Healthcare
23849773075650257	Benign
23849802010970477	Clickbait
23849775329390250	Benign
23849775770500044	Benign
23849775925630220	Benign
23849776276740682	Healthcare
23849776661080105	Healthcare
23849776907740652	Benign
23849753646390634	Benign
23849763452530235	Benign
23849766326370048	Benign
23849754342620507	Potentially Harmful
23849774180430312	Healthcare
23849779331610474	Benign
23849779790470339	Financial
23849779854710711	Benign
23849780221270711	Benign
23849780482780235	Opportunity
23849780720640235	Benign
23849780870850235	Benign
23849781084790652	Benign
23849781587650234	Benign
23849781703340701	Benign
23849782431060330	Benign
23849783273030392	Benign
23849783409000774	Benign
23849783588570125	Benign
23849785193940167	Opportunity
23849959111790492	Benign
23849786373290733	Benign
23849787241600711	Benign
23849787243300711	Benign
23849787476990769	Healthcare
23849787573800503	Benign
23849787813130546	Healthcare
23849788258720048	Benign
23849961317930484	Benign
23849790552810713	Benign
23849790635690088	Healthcare
23849790640380702	Benign
23849961514590237	Benign
23849791641340690	Benign
23849791991040478	Healthcare
23849792121190528	Healthcare
23849792899710011	Benign
23849793399810763	Benign
23849793801680231	Benign
23849794262010097	Opportunity
23849794510680048	Benign
23849794598040064	Financial
23849794945580673	Benign
23849795186320670	Benign
23849795662770652	Clickbait
23849964537270298	Sensitive
23849796230750691	Opportunity
23849796895840132	Benign
23849797619210258	Healthcare
23849797933360445	Benign
23849799064520418	Benign
23849799287530216	Benign
23849799553110170	Opportunity
23849799702430244	Benign
23849800318070670	Financial
23849801304250699	Benign
23849801789540420	Clickbait
23849801878310779	Benign
23849802620330224	Benign
23849803088990420	Benign
23849803112080420	Benign
23849803139290420	Benign
23849777231540544	Benign
23849777236810544	Benign
23849777257110544	Benign
23849777468430606	Benign
23849804837280135	Financial
23849805859300503	Benign
23849806129590445	Opportunity
23849806797980390	Benign
23849807004140088	Benign
23849807124660738	Opportunity
23849807608290061	Benign
23849807609610061	Benign
23849807871290775	Benign
23849808735470161	Benign
23849809277630106	Benign
23849809473830161	Benign
23849809856150418	Benign
23849810261240354	Financial
23849810675940183	Benign
23849810695320565	Benign
23849811388620210	Opportunity
23849820444820711	Healthcare
23849812261410642	Benign
23849812894690544	Benign
23849812906420544	Benign
23849813772920090	Benign
23849813888280720	Healthcare
23849818265200701	Benign
23849813962510701	Healthcare
23849814077980148	Healthcare
23849820528270665	Financial
23849820707580179	Benign
23849814560570357	Opportunity
23849814845540281	Benign
23849817525420561	Benign
23849818453710125	Benign
23849818717000565	Benign
23849822274190711	Benign
23849819290560710	Benign
23849819780960064	Benign
23849820005910366	Clickbait
23849821223890027	Healthcare
23849821477850564	Benign
23849822150980642	Benign
23849822269910546	Financial
23849822844970339	Benign
23849822846150339	Benign
23849823150140161	Benign
23850013407990555	Benign
23849823473050100	Benign
23849823773150586	Healthcare
23849823901380374	Healthcare
23850014237420766	Benign
23849824334760423	Benign
23849824671210218	Benign
23849825334810519	Benign
23849825724050633	Clickbait
23849825843810281	Benign
23849826874110162	Benign
23849827354380036	Benign
23849831061390166	Opportunity
23849804097140514	Benign
23849804396030373	Benign
23849804444200675	Healthcare
23849804549670073	Benign
23849832564070701	Benign
23849848259160645	Benign
23849834311130373	Benign
23849834324930373	Benign
23849834423610097	Benign
23849835591770161	Benign
23849835919160278	Benign
23849837099300218	Opportunity
23849839820230325	Benign
23849840372000314	Benign
23849841360570457	Benign
23849842392120503	Financial
23849842642790555	Benign
23849842718640429	Clickbait
23849843028120528	Benign
23849843612240398	Benign
23849843867160014	Financial
23849844233650296	Benign
23849844514040278	Benign
23849846500420480	Benign
23849847165710565	Benign
23849847288230229	Benign
23849847663110493	Benign
23849847825480565	Benign
23849848033470087	Benign
23849848041770565	Benign
23849848151950565	Benign
23849848945160565	Benign
23849850064660014	Benign
23849850699110132	Benign
23849851343050624	Benign
23849851379800483	Benign
23849852776690572	Clickbait
23849853222210699	Benign
23849853339480665	Benign
23849854581730446	Benign
23849831927930438	Benign
23849856365880438	Financial
23849856999230763	Benign
23849866966440614	Benign
23849857324370118	Benign
23849857373410118	Benign
23849857796260379	Healthcare
23849867691570605	Benign
23849857802250753	Benign
23849858992840353	Benign
23849870247390687	Benign
23849859106160659	Benign
23849859302490235	Benign
23849861479650465	Benign
23849861540370665	Benign
23849861690310572	Benign
23849861700950606	Benign
23849861886600358	Benign
23849861932230572	Benign
23849862565770412	Opportunity
23849862648520580	Benign
23849863299540224	Benign
23849863368260036	Financial
23849858019110586	Healthcare
23849831093380009	Benign
23849831762980201	Benign
23849993015790109	Benign
23849863962340161	Benign
23849878222190036	Benign
23849865284360779	Benign
23849866196170610	Benign
23849866852980502	Healthcare
23849866853270502	Healthcare
23849867756720642	Benign
23849868281380417	Benign
23849869006930346	Benign
23849870698160565	Benign
23849870766300702	Benign
23849870766320702	Benign
23849871946390581	Healthcare
23849881095330104	Benign
23849872922620701	Healthcare
23849873102900330	Benign
23849873329210586	Benign
23849874672130235	Benign
23849875593710235	Healthcare
23849875599570235	Healthcare
23849875629380253	Benign
23849881532990392	Benign
23849875999330344	Benign
23849876231180165	Benign
23849876374990235	Benign
23849877740680453	Financial
23849878720760715	Benign
23849879019090390	Benign
23849879534350711	Opportunity
23849882138000477	Benign
23849880236030614	Healthcare
23849880616120417	Opportunity
23849881073650098	Benign
23849882370800088	Benign
23849882565390401	Financial
23849883576350711	Benign
23849883885920775	Benign
23849885599970149	Benign
23849895271080659	Benign
23849886884060251	Benign
23849888276600223	Healthcare
23849888565190254	Healthcare
23849889029240710	Healthcare
23849889770360564	Benign
23849890576490629	Benign
23849891272870475	Benign
23849892588850544	Benign
23849892591520544	Benign
23849893961060100	Sensitive
23849894121290406	Benign
23849894181950517	Benign
23849894607680602	Benign
23849894870930368	Benign
23849895208500027	Benign
23849896102560226	Financial
23849896565130161	Benign
23849896665570206	Benign
23849901584900218	Benign
23849896794840315	Financial
23849897164590161	Benign
23849897179340687	Benign
23849863428620198	Benign
23849888235850161	Benign
23849863457740398	Benign
23850374682290272	Benign
23849900728540314	Benign
23849900814910620	Benign
23849901359670099	Sensitive
23849901410280599	Healthcare
23849901743770659	Benign
23849901875330670	Financial
23849901887180346	Healthcare
23849901901480437	Benign
23849902529970753	Benign
23849902670570736	Benign
23849903614080013	Benign
23849904795840388	Benign
23849904856420359	Healthcare
23849905360000056	Benign
23849905904760620	Benign
23849906077670056	Benign
23849907156760118	Benign
23849908203450231	Healthcare
23849908339150166	Benign
23849899676840633	Benign
23849908344520519	Benign
23849908524080748	Benign
23849909630840258	Healthcare
23849910362100748	Benign
23849910363780483	Financial
23849910491150474	Benign
23849910560500710	Benign
23849910560620710	Benign
23849912978810218	Benign
23849913966020726	Benign
23849914840090344	Benign
23849915557520438	Benign
23849916385690087	Benign
23849907218920635	Healthcare
23849936926400675	Opportunity
23849917543010611	Benign
23849918060030205	Benign
23849997760330231	Healthcare
23849918546840480	Healthcare
23849918560060424	Benign
23849919268970392	Healthcare
23849919366070354	Financial
23849919382030354	Financial
23849919999160001	Benign
23849920324920582	Benign
23849920591590720	Benign
23849921446400152	Benign
23849921820600076	Benign
23850000054040297	Benign
23849922567700277	Benign
23849923871010277	Benign
23849923937870438	Benign
23849924939390092	Benign
23849925150260614	Benign
23849925294690635	Benign
23849925296670277	Benign
23849925818010670	Benign
23849897707780218	Benign
23849899220430652	Benign
23849917167390097	Healthcare
23849899529690268	Opportunity
23849928484760607	Benign
23849930247770715	Benign
23849930408890324	Benign
23849930884450277	Benign
23849930957090675	Benign
23849931773900371	Healthcare
23849931777290371	Healthcare
23849927980980314	Benign
23849931996480268	Benign
23849933646490268	Benign
23849934222920715	Benign
23849934581550353	Benign
23849935117770438	Financial
23849935940890616	Healthcare
23850033526310669	Benign
23849936053490257	Benign
23849936098440614	Clickbait
23849936507580654	Financial
23849936518760710	Benign
23849938176060216	Benign
23849938317760324	Benign
23849938674170344	Benign
23849939078410496	Benign
23849939506970231	Healthcare
23849939751230042	Benign
23849940482090205	Benign
23850038337430614	Benign
23849940684380183	Benign
23849941144200700	Benign
23849941226330257	Benign
23849945238470210	Opportunity
23849941284580371	Clickbait
23849941946010550	Benign
23849942381190438	Financial
23849943570430634	Benign
23849944501330477	Opportunity
23849944772880314	Benign
23849945234230210	Opportunity
23849945235170210	Opportunity
23849945330940210	Opportunity
23849945654890750	Benign
23849945810920210	Opportunity
23849945926060100	Sensitive
23849947016180417	Benign
23849947136610701	Benign
23849947204330634	Benign
23849947447270713	Benign
23849947952260576	Healthcare
23849948316740231	Benign
23849948418410198	Healthcare
23849949073490534	Benign
23849949305880182	Benign
23849949355490310	Sensitive
23850046729390197	Benign
23849950689630206	Opportunity
23849950760170206	Opportunity
23849927538600446	Benign
23849927957530014	Benign
23849953232520631	Financial
23849953435140282	Healthcare
23849954316980314	Opportunity
23849956374030111	Opportunity
23849956720030336	Benign
23849957991850597	Benign
23849958290550315	Benign
23849958581920582	Benign
23849958985450659	Benign
23849959759060511	Benign
23849959971780161	Benign
23849960328360559	Benign
23849960475490218	Benign
23849961996920109	Benign
23849961997640109	Benign
23849962629300092	Benign
23850041594090004	Benign
23849962796330346	Benign
23849963125410635	Benign
23849963387120220	Benign
23849966622570605	Benign
23849963755770005	Benign
23849963947110165	Benign
23849964645990080	Benign
23849965054730389	Healthcare
23849965323390620	Benign
23849965964070700	Benign
23849967283400637	Benign
23849967723250148	Benign
23849967831840253	Benign
23849967925920253	Benign
23849968228940452	Benign
23849968506970252	Benign
23849968539540077	Benign
23849969031790149	Benign
23850044427480711	Benign
23849970012220720	Healthcare
23849970898700218	Benign
23849971125060686	Benign
23849972055930399	Benign
23849972117990616	Opportunity
23849972784060503	Benign
23849972784180503	Benign
23849972784580503	Benign
23849972816200503	Benign
23849972855650402	Benign
23849972982310223	Clickbait
23849973178110753	Benign
23849973915000115	Benign
23849974015560674	Benign
23849974091600789	Benign
23849984974160468	Benign
23849974952450674	Benign
23849976112240400	Benign
23849976447430514	Opportunity
23849977289060614	Benign
23849990465750611	Healthcare
23849977455430483	Benign
23849977462710483	Benign
23849978261810434	Benign
23849990465870611	Healthcare
23849951270300231	Benign
23849952916110635	Financial
23849953082110219	Benign
23849953083230368	Financial
23849984577350438	Benign
23849984974150468	Benign
23849985419800185	Opportunity
23849986174800555	Benign
23849986185270276	Benign
23849986842680738	Opportunity
23850046727460197	Benign
23849987049010112	Benign
23849988103320077	Sensitive
23849989364920247	Benign
23850003547060277	Benign
23850003556370181	Benign
23850003745760739	Benign
23850004043620727	Benign
23850005441500342	Benign
23850005739640447	Benign
23850006259620061	Sensitive
23850006661020378	Benign
23850007072390607	Benign
23850007429260354	Benign
23850007894860210	Benign
23850008498010477	Opportunity
23850008714020713	Benign
23850008858990001	Healthcare
23850008923870072	Benign
23850009606720005	Benign
23850009631830329	Opportunity
23850010045010329	Opportunity
23850010313250329	Opportunity
23850010851820194	Benign
23850011123340194	Benign
23850012269310438	Healthcare
23850013048960602	Benign
23850014330910714	Benign
23850014564510114	Benign
23850014949580669	Benign
23850014972670669	Benign
23850015064790714	Benign
23849990565350418	Benign
23849992266130060	Benign
23849993710310733	Benign
23849993716770733	Benign
23849993782670388	Benign
23849993789560346	Benign
23849993849970583	Opportunity
23849995223090701	Benign
23849995320430205	Benign
23849995706410398	Benign
23849995805900148	Benign
23849995941490714	Benign
23849996792150492	Benign
23849980439570218	Benign
23849981410050024	Healthcare
23850374858000461	Benign
23849984152380635	Benign
23849980131450773	Benign
23850375350070293	Benign
23849981444490024	Healthcare
23850024082470565	Benign
23850024651440115	Benign
23850025201690293	Benign
23850025340890118	Benign
23850029159330077	Benign
23850029568010005	Benign
23850031174030468	Benign
23850031514350324	Benign
23850031929910087	Benign
23850032787220210	Opportunity
23850033382330200	Benign
23849999601550484	Sensitive
23849999447220372	Benign
23849999530260372	Benign
23850000163490635	Benign
23850001161900643	Benign
23850001812940344	Benign
23850002610740374	Benign
23850015329290105	Benign
23850015334370105	Benign
23850016130670336	Benign
23850016432080715	Benign
23850017447670565	Benign
23850017464330168	Sensitive
23850018287000189	Opportunity
23850018912430266	Clickbait
23850019319640565	Healthcare
23850020224780534	Benign
23850022317810077	Financial
23850022320580077	Financial
23850022381220641	Opportunity
23850023524260005	Benign
23850052733790061	Healthcare
23850067943140079	Benign
23850053174090001	Benign
23850053507070468	Benign
23850053522980707	Benign
23850099273970248	Benign
23850054831170210	Opportunity
23850055086870210	Opportunity
23850055288360214	Benign
23850049662720250	Benign
23850097539740320	Benign
23850097550800718	Benign
23850118545760759	Benign
23850166973170623	Benign
23850212105710540	Benign
23850261629250654	Benign
23850264202110411	Benign
23850269836420415	Benign
23850357975110039	Benign
23850479673350384	Financial
23850393458150671	Opportunity
23850393674460562	Benign
23850395430540431	Benign
23850521422240560	Healthcare
23850397182580541	Healthcare
23850399497160103	Benign
23850399604290103	Benign
23850401046930461	Opportunity
23850402035160028	Healthcare
23850402939720625	Clickbait
23850404281390058	Benign
23850405475910615	Benign
23850406973460083	Benign
23850408384620540	Benign
23850408726070515	Benign
23850409183690318	Benign
23850409799100065	Benign
23850444634920678	Benign
23850445015200083	Opportunity
23850446538750663	Sensitive
23850446538840663	Sensitive
23850449237480541	Financial
23850449515410623	Financial
23850451442420703	Sensitive
23850456245030290	Benign
23850456245090290	Benign
23850456257960290	Benign
23850459899960173	Healthcare
23850464387590337	Healthcare
23850465202750568	Benign
23850467797370078	Healthcare
23850467914630431	Benign
23850470529470163	Benign
23850473677430047	Benign
23850475520810333	Benign
23850476880210504	Healthcare
23850481710320227	Benign
23850483526490658	Benign
23850485185310579	Benign
23850488678850196	Clickbait
23850489311870439	Healthcare
23850491041320195	Benign
23850492698160431	Benign
23850495001320560	Benign
23850497784890540	Benign
23850716319630587	Opportunity
23850501457450225	Benign
23850502944410681	Benign
23850504100480547	Benign
23850383982450293	Benign
23850386417280000	Healthcare
23850376610080722	Benign
23850392504480513	Healthcare
23850506558290743	Healthcare
23850508022500384	Financial
23850510415190672	Benign
23850511632770169	Benign
23850519528530767	Benign
23850519884020672	Benign
23850520695430244	Benign
23850524238340427	Healthcare
23850527298180331	Sensitive
23850528982770070	Benign
23850529033820163	Clickbait
23850529652590530	Financial
23850529653360530	Financial
23850532335840196	Benign
23850532397380678	Benign
23850535275680456	Benign
23850535536740331	Sensitive
23850537277030053	Benign
23850537277670053	Benign
23850537304670053	Benign
23850537308770053	Benign
23850537316460053	Benign
23850537330870053	Benign
23850538291900540	Benign
23850540758510360	Benign
23850543165290613	Benign
23850546474070536	Financial
23850546474710536	Financial
23850546883080431	Benign
23850615092890070	Benign
23850550777050578	Benign
23850551251730333	Healthcare
23850551602200521	Benign
23850553056580663	Benign
23850615460240530	Benign
23850554280910302	Benign
23850558271900103	Benign
23850559313610259	Benign
23851567180780208	Benign
23850565628450746	Benign
23850568199450299	Benign
23850568515970290	Benign
23850615464700530	Benign
23850573825970530	Financial
23850582463620601	Opportunity
23850617860670663	Benign
23850583802370587	Benign
23850585832770318	Benign
23850587774640662	Benign
23850588275040403	Benign
23850589643550053	Benign
23850589884660259	Benign
23850592856920298	Benign
23850598418910663	Sensitive
23850598419000663	Sensitive
23850599810920595	Benign
23850600673170530	Benign
23850601058810070	Benign
23850632889040658	Benign
23850505066260158	Benign
23850505066270158	Benign
23850505315800025	Benign
23850536654120560	Healthcare
23850609335060246	Benign
23850611060850748	Benign
23850612106320591	Sensitive
23850612787560672	Healthcare
23850614371240028	Benign
23850620379850229	Benign
23850625669410337	Benign
23850627734240028	Benign
23850790681510169	Clickbait
23850638461160053	Benign
23850638685710453	Benign
23850639394560601	Benign
23850640198040133	Benign
23850640428300771	Clickbait
23850646026620338	Financial
23850649553630173	Benign
23850854751360342	Benign
23850651082720505	Clickbait
23850652628290103	Sensitive
23850654307400163	Benign
23851571359970287	Healthcare
23850654462180259	Benign
23850657697050342	Benign
23850661116530246	Benign
23850667190790259	Benign
23850667728780342	Healthcare
23850672411610771	Healthcare
23850672595500173	Benign
23850881321510241	Benign
23850673207830666	Healthcare
23850676217570771	Benign
23850676503400259	Benign
23850678242140331	Benign
23850678985210241	Benign
23850680429050119	Benign
23850682235500215	Benign
23850682726890734	Benign
23850684488530133	Benign
23850684646240028	Healthcare
23850685384740241	Benign
23850691207540241	Benign
23850608492570119	Opportunity
23850702737430111	Opportunity
23850706890310728	Benign
23850707269820456	Benign
23850709197030006	Benign
23850710491480360	Benign
23850710561880337	Benign
23850711256990173	Benign
23850711592160530	Benign
23850713732550666	Healthcare
23850720055560246	Financial
23850603430890290	Benign
23850604730660028	Benign
23850604763240332	Benign
23850410281970623	Benign
23850410282520623	Benign
23850881928610342	Benign
23850728113950299	Benign
23850733767320202	Benign
23850740145530215	Benign
23850953301170386	Benign
23850740799640342	Benign
23850742299500591	Benign
23850747134930662	Benign
23850754489500455	Benign
23850754693310111	Benign
23850754716280111	Benign
23850755156040746	Benign
23850755370280453	Benign
23850768790760111	Opportunity
23850769476000731	Benign
23851061836090075	Benign
23850779722100360	Benign
23850785295720337	Benign
23850787489610743	Benign
23850801309620628	Financial
23850802517350229	Clickbait
23850817913960396	Benign
23850818145400133	Benign
23850823365420338	Financial
23850830533730678	Benign
23850832092430202	Opportunity
23850836854730743	Healthcare
23850836854740743	Healthcare
23850857670640771	Benign
23850859355440678	Sensitive
23850864582530173	Benign
23850879612850543	Benign
23850881943970342	Benign
23850883025170396	Benign
23850888545010426	Benign
23850894929540090	Benign
23850897930440369	Benign
23851087263600628	Benign
23850912043720202	Financial
23850919432740587	Benign
23850932595910543	Benign
23850932614700396	Benign
23850954195300386	Benign
23850996227300426	Healthcare
23851007746130369	Opportunity
23851024577380396	Benign
23851026837450075	Healthcare
23851095826260386	Sensitive
23850832206200456	Benign
23850722483340776	Benign
23850722733690299	Benign
23850410283480623	Benign
23850726084830731	Benign
23850410442700623	Benign
23851153327950628	Financial
23851162317110386	Sensitive
23851274649910338	Opportunity
23851278235970426	Benign
23851309461990734	Benign
23851389810250010	Benign
23851395041960287	Benign
23851405102760338	Benign
23851405149160338	Benign
23851421146480010	Potentially Harmful
23851470058310287	Benign
23851472098940338	Opportunity
23851490955060208	Benign
23851501812660208	Benign
23851577332820208	Benign
23851625979870208	Benign
23851647511230208	Benign
23851656844110491	Benign
23851683896470287	Benign
6283825649132	Benign
23850478844170209	Benign
23850479397510209	Benign
23850479824680209	Benign
23850480680080209	Benign
23850490733240347	Benign
23850502057600310	Benign
6220678980237	Benign
6220979478724	Potentially Harmful
6226766496586	Benign
6239665920498	Benign
6243803751298	Benign
6246336264503	Benign
6249723929848	Healthcare
6275698139293	Benign
6253231521463	Benign
6255169777522	Benign
6253755186862	Benign
6253792214248	Healthcare
6255058232601	Benign
6255230603648	Benign
6255464096722	Benign
6255748438240	Benign
6256706484122	Benign
6256981532189	Clickbait
6257714918655	Benign
6257723938194	Benign
6275814937173	Benign
6258466554563	Opportunity
6258921591597	Healthcare
6259191395049	Benign
6277058348868	Benign
6260441437776	Benign
6260471573249	Benign
6260492417649	Benign
6260652814100	Benign
6260662441576	Benign
6260896478571	Benign
6261366058571	Benign
6262145868962	Healthcare
6262273982176	Benign
23851135746250075	Benign
23850411027840557	Benign
23851150612660628	Financial
6263009064715	Benign
6263209371181	Healthcare
6263475006190	Benign
6263684357315	Benign
6264332785492	Healthcare
6265220882310	Financial
6265319177929	Benign
6270270365367	Benign
6265672133558	Benign
6266053047254	Benign
6266573684335	Healthcare
6267284223595	Financial
6267893534307	Benign
6267997026507	Benign
6268314080135	Financial
6268321278225	Benign
6272082256745	Benign
6268588803346	Benign
6268853180146	Benign
6268989811335	Benign
6269607233945	Benign
6269610469843	Benign
6270147807346	Benign
6270649193975	Benign
6271551983787	Benign
6271557454805	Benign
6271840546595	Benign
6272562627828	Benign
6274759051691	Benign
6272969131187	Benign
6273163363385	Benign
23847514352290764	Benign
6273366712247	Benign
6273399951604	Benign
6274209363583	Benign
6274402741840	Opportunity
6275099757447	Clickbait
6275260834375	Benign
6275262412639	Benign
23849515307170059	Benign
6276380441757	Financial
6276472536284	Benign
6276583568004	Benign
23849519922580584	Benign
6276677685175	Benign
6276823943084	Healthcare
6277012117512	Benign
6277084306463	Benign
6277132155559	Benign
6262565410754	Benign
6269084176200	Benign
6262569474354	Benign
23850411520420623	Financial
6277992143863	Benign
6278241152108	Benign
6278538242901	Benign
6278708745818	Sensitive
6278772730769	Benign
6278842514278	Benign
23849624693230265	Benign
6278952470343	Benign
6278952471743	Benign
6279203528303	Benign
6288629912683	Benign
6288843878035	Benign
6288889755596	Benign
6289754423982	Benign
6289765091601	Benign
6291839387996	Financial
6291600950851	Benign
6291987897088	Opportunity
6292713226253	Benign
6293199493671	Benign
6294385710451	Benign
6294951029306	Benign
6296097772620	Benign
6299787879820	Benign
6297422356645	Benign
6299677322139	Benign
6300268945224	Benign
6300269236624	Benign
6300589837624	Benign
23850151504020148	Benign
6302054089445	Benign
6302241692024	Benign
6302560121424	Benign
6302973988624	Benign
6303258312980	Benign
6304018308609	Benign
6279272050290	Benign
23850160178990185	Financial
6279732175432	Opportunity
6280481800152	Benign
6281242472809	Benign
6281378990067	Benign
6281589323820	Benign
6281842514164	Benign
6282336315772	Benign
6282887087618	Benign
6277969155504	Benign
6283905131867	Benign
6303297419574	Benign
6277642505110	Financial
23850413428480651	Opportunity
6285231626334	Opportunity
6285409858667	Benign
6285409872067	Benign
6286044821782	Benign
6286323833732	Benign
6286454928061	Benign
6287887362235	Financial
6287515576618	Benign
6287865270919	Benign
23849012124110451	Opportunity
23849097660690672	Benign
23849145479010046	Benign
23849209400080197	Clickbait
23849232607450692	Benign
23849244859620211	Financial
23849355082940676	Benign
23849372779740239	Benign
23849372780010239	Benign
23849372823440048	Potentially Harmful
23849375194300570	Financial
23849381533720646	Benign
23849423317610374	Clickbait
23849431637190640	Benign
23849443176230064	Benign
23849443372530711	Benign
23849479711370144	Benign
23849464848370141	Benign
23849465515850116	Benign
23849475806030645	Clickbait
23850254192040220	Benign
23849487706160763	Healthcare
23849487780280479	Clickbait
23849495306230638	Benign
23849495720030068	Sensitive
6304523454673	Benign
6304782923420	Benign
6304846845824	Benign
6305988399123	Clickbait
6306097792480	Benign
6307371709123	Benign
6308804228523	Sensitive
6309775149413	Benign
6314809651413	Benign
23846148360460479	Benign
23846863315620112	Clickbait
23846991015510033	Benign
23847116250630501	Opportunity
23847666341510642	Healthcare
23848309091990100	Sensitive
23848388292110606	Benign
23848460111700745	Benign
23848539818390153	Benign
23848638051690304	Benign
23848656164780614	Benign
23848681561220184	Benign
23848726103190205	Clickbait
23848764834250667	Benign
23847358753460540	Healthcare
6284196329441	Financial
6284463712617	Benign
23850414055810404	Benign
23850456490540629	Benign
23849560487290692	Benign
23849572781030407	Benign
23849577147090126	Healthcare
23850581983630343	Clickbait
23849582798220466	Clickbait
23849609776690646	Benign
23849613209260126	Healthcare
23850604488290647	Benign
23849626383170351	Benign
23849631422330081	Healthcare
23849636529250136	Benign
23849639635540270	Benign
23849645116560711	Benign
23849645391570260	Benign
23849650189780679	Benign
23849651017770605	Opportunity
23849655445880382	Benign
23849655698720574	Benign
23849656731470622	Benign
23849658763360128	Benign
23849668564850694	Benign
23849674101070433	Benign
23849674729000725	Benign
23849675272490474	Benign
23849675313280474	Benign
23849681011600434	Benign
23849683507250367	Benign
23849684610930506	Healthcare
23849684611830506	Healthcare
23849685415100184	Benign
23849688715440238	Benign
23849693966040068	Benign
23849694825560496	Benign
23849700587090136	Benign
23849703428790018	Benign
23849704558270046	Opportunity
23849707293470124	Benign
23850839155090133	Benign
23849708481410182	Healthcare
23849721278410306	Healthcare
23849723210110126	Healthcare
23849724393430646	Clickbait
23849731149930271	Clickbait
23849732453860490	Healthcare
23849733343900055	Benign
23849739519220184	Benign
23849747210010764	Benign
23849748458040401	Opportunity
23849749342030101	Opportunity
23849772187480220	Benign
23849753646580634	Benign
23849760644720479	Benign
23849762971890459	Healthcare
23849765470620451	Opportunity
23849767508980088	Healthcare
23849775433500692	Clickbait
23849776308680646	Benign
23848945533340078	Benign
23848972464200145	Benign
23850414272910308	Benign
23849540762660526	Benign
23849789400830044	Healthcare
23849792701710475	Healthcare
23849796927400639	Benign
